stock_code,parent_stock_type,parent_stock_code,stock_available
FLAIR-480-BLK-14,Shoes,FLAIR-480,0,"Pleaser\flair-480-b.jpg"
FLAIR-480-BLK-15,Shoes,FLAIR-480,0,"Pleaser\flair-480-b.jpg"
FLAIR-480-BLK-16,Shoes,FLAIR-480,0,"Pleaser\flair-480-b.jpg"
FLAIR-480-BLK-5,Shoes,FLAIR-480,0,"Pleaser\flair-480-b.jpg"
FLAIR-480-BLK-6,Shoes,FLAIR-480,0,"Pleaser\flair-480-b.jpg"
FLAIR-480-BLK-7,Shoes,FLAIR-480,0,"Pleaser\flair-480-b.jpg"
FLAIR-480-BLK-8,Shoes,FLAIR-480,0,"Pleaser\flair-480-b.jpg"
FLAIR-480-BLK-9,Shoes,FLAIR-480,0,"Pleaser\flair-480-b.jpg"
FLAMINGO-1016-BPU/M-10,Boots,FLAMINGO-1016,0,"Pleaser\flamingo-1016-bpu.jpg"
FLAMINGO-1016-BPU/M-11,Boots,FLAMINGO-1016,0,"Pleaser\flamingo-1016-bpu.jpg"
FLAMINGO-1016-BPU/M-5,Boots,FLAMINGO-1016,0,"Pleaser\flamingo-1016-bpu.jpg"
FLAMINGO-1016-BPU/M-6,Boots,FLAMINGO-1016,0,"Pleaser\flamingo-1016-bpu.jpg"
FLAMINGO-1016-BPU/M-7,Boots,FLAMINGO-1016,0,"Pleaser\flamingo-1016-bpu.jpg"
FLAMINGO-1016-BPU/M-8,Boots,FLAMINGO-1016,0,"Pleaser\flamingo-1016-bpu.jpg"
FLAMINGO-1016-BPU/M-9,Boots,FLAMINGO-1016,0,"Pleaser\flamingo-1016-bpu.jpg"
FLAMINGO-1018-B/M-10,Boots,FLAMINGO-1018,0,"Pleaser\flamingo-1018-b.jpg"
FLAMINGO-1018-B/M-11,Boots,FLAMINGO-1018,0,"Pleaser\flamingo-1018-b.jpg"
FLAMINGO-1018-B/M-12,Boots,FLAMINGO-1018,0,"Pleaser\flamingo-1018-b.jpg"
FLAMINGO-1018-B/M-5,Boots,FLAMINGO-1018,0,"Pleaser\flamingo-1018-b.jpg"
FLAMINGO-1018-B/M-6,Boots,FLAMINGO-1018,0,"Pleaser\flamingo-1018-b.jpg"
FLAMINGO-1018-B/M-7,Boots,FLAMINGO-1018,0,"Pleaser\flamingo-1018-b.jpg"
FLAMINGO-1018-B/M-8,Boots,FLAMINGO-1018,0,"Pleaser\flamingo-1018-b.jpg"
FLAMINGO-1018-B/M-9,Boots,FLAMINGO-1018,0,"Pleaser\flamingo-1018-b.jpg"
FLAMINGO-1018-BPU/M-10,Boots,FLAMINGO-1018,0,"Pleaser\flamingo-1018-bpu.jpg"
FLAMINGO-1018-BPU/M-11,Boots,FLAMINGO-1018,0,"Pleaser\flamingo-1018-bpu.jpg"
FLAMINGO-1018-BPU/M-12,Boots,FLAMINGO-1018,0,"Pleaser\flamingo-1018-bpu.jpg"
FLAMINGO-1018-BPU/M-5,Boots,FLAMINGO-1018,0,"Pleaser\flamingo-1018-bpu.jpg"
FLAMINGO-1018-BPU/M-6,Boots,FLAMINGO-1018,0,"Pleaser\flamingo-1018-bpu.jpg"
FLAMINGO-1018-BPU/M-7,Boots,FLAMINGO-1018,0,"Pleaser\flamingo-1018-bpu.jpg"
FLAMINGO-1018-BPU/M-8,Boots,FLAMINGO-1018,0,"Pleaser\flamingo-1018-bpu.jpg"
FLAMINGO-1018-BPU/M-9,Boots,FLAMINGO-1018,0,"Pleaser\flamingo-1018-bpu.jpg"
FLAMINGO-1018C-C/M-10,Boots,FLAMINGO-1018C,0,"Pleaser\flamingo-1018c-c.jpg"
FLAMINGO-1018C-C/M-11,Boots,FLAMINGO-1018C,0,"Pleaser\flamingo-1018c-c.jpg"
FLAMINGO-1018C-C/M-12,Boots,FLAMINGO-1018C,0,"Pleaser\flamingo-1018c-c.jpg"
FLAMINGO-1018C-C/M-5,Boots,FLAMINGO-1018C,0,"Pleaser\flamingo-1018c-c.jpg"
FLAMINGO-1018C-C/M-6,Boots,FLAMINGO-1018C,0,"Pleaser\flamingo-1018c-c.jpg"
FLAMINGO-1018C-C/M-7,Boots,FLAMINGO-1018C,0,"Pleaser\flamingo-1018c-c.jpg"
FLAMINGO-1018C-C/M-8,Boots,FLAMINGO-1018C,0,"Pleaser\flamingo-1018c-c.jpg"
FLAMINGO-1018C-C/M-9,Boots,FLAMINGO-1018C,0,"Pleaser\flamingo-1018c-c.jpg"
FLAMINGO-1020-B/M-10,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-b.jpg"
FLAMINGO-1020-B/M-11,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-b.jpg"
FLAMINGO-1020-B/M-12,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-b.jpg"
FLAMINGO-1020-B/M-5,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-b.jpg"
FLAMINGO-1020-B/M-6,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-b.jpg"
FLAMINGO-1020-B/M-7,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-b.jpg"
FLAMINGO-1020-B/M-8,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-b.jpg"
FLAMINGO-1020-B/M-9,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-b.jpg"
FLAMINGO-1020-B/R-10,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-br.jpg"
FLAMINGO-1020-B/R-11,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-br.jpg"
FLAMINGO-1020-B/R-12,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-br.jpg"
FLAMINGO-1020-B/R-5,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-br.jpg"
FLAMINGO-1020-B/R-6,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-br.jpg"
FLAMINGO-1020-B/R-7,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-br.jpg"
FLAMINGO-1020-B/R-8,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-br.jpg"
FLAMINGO-1020-B/R-9,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-br.jpg"
FLAMINGO-1020-B/RCH-10,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-brch.jpg"
FLAMINGO-1020-B/RCH-11,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-brch.jpg"
FLAMINGO-1020-B/RCH-12,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-brch.jpg"
FLAMINGO-1020-B/RCH-5,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-brch.jpg"
FLAMINGO-1020-B/RCH-6,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-brch.jpg"
FLAMINGO-1020-B/RCH-7,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-brch.jpg"
FLAMINGO-1020-B/RCH-8,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-brch.jpg"
FLAMINGO-1020-B/RCH-9,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-brch.jpg"
FLAMINGO-1020-B/ROGLDCH-10,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-brogldch.jpg"
FLAMINGO-1020-B/ROGLDCH-11,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-brogldch.jpg"
FLAMINGO-1020-B/ROGLDCH-12,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-brogldch.jpg"
FLAMINGO-1020-B/ROGLDCH-5,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-brogldch.jpg"
FLAMINGO-1020-B/ROGLDCH-6,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-brogldch.jpg"
FLAMINGO-1020-B/ROGLDCH-7,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-brogldch.jpg"
FLAMINGO-1020-B/ROGLDCH-8,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-brogldch.jpg"
FLAMINGO-1020-B/ROGLDCH-9,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-brogldch.jpg"
FLAMINGO-1020-BP/M-10,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-bp.jpg"
FLAMINGO-1020-BP/M-11,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-bp.jpg"
FLAMINGO-1020-BP/M-12,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-bp.jpg"
FLAMINGO-1020-BP/M-5,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-bp.jpg"
FLAMINGO-1020-BP/M-6,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-bp.jpg"
FLAMINGO-1020-BP/M-7,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-bp.jpg"
FLAMINGO-1020-BP/M-8,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-bp.jpg"
FLAMINGO-1020-BP/M-9,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-bp.jpg"
FLAMINGO-1020-BVL/M-10,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-bvl.jpg"
FLAMINGO-1020-BVL/M-11,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-bvl.jpg"
FLAMINGO-1020-BVL/M-12,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-bvl.jpg"
FLAMINGO-1020-BVL/M-5,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-bvl.jpg"
FLAMINGO-1020-BVL/M-6,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-bvl.jpg"
FLAMINGO-1020-BVL/M-7,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-bvl.jpg"
FLAMINGO-1020-BVL/M-8,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-bvl.jpg"
FLAMINGO-1020-BVL/M-9,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-bvl.jpg"
FLAMINGO-1020-BPU/ROGLDCH-10,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-bpurogldch.jpg"
FLAMINGO-1020-BPU/ROGLDCH-11,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-bpurogldch.jpg"
FLAMINGO-1020-BPU/ROGLDCH-12,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-bpurogldch.jpg"
FLAMINGO-1020-BPU/ROGLDCH-5,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-bpurogldch.jpg"
FLAMINGO-1020-BPU/ROGLDCH-6,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-bpurogldch.jpg"
FLAMINGO-1020-BPU/ROGLDCH-7,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-bpurogldch.jpg"
FLAMINGO-1020-BPU/ROGLDCH-8,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-bpurogldch.jpg"
FLAMINGO-1020-BPU/ROGLDCH-9,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-bpurogldch.jpg"
FLAMINGO-1020-ND/M-10,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-nd.jpg"
FLAMINGO-1020-ND/M-11,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-nd.jpg"
FLAMINGO-1020-ND/M-12,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-nd.jpg"
FLAMINGO-1020-ND/M-5,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-nd.jpg"
FLAMINGO-1020-ND/M-6,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-nd.jpg"
FLAMINGO-1020-ND/M-7,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-nd.jpg"
FLAMINGO-1020-ND/M-8,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-nd.jpg"
FLAMINGO-1020-ND/M-9,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-nd.jpg"
FLAMINGO-1020-R/M-10,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-r.jpg"
FLAMINGO-1020-R/M-11,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-r.jpg"
FLAMINGO-1020-R/M-12,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-r.jpg"
FLAMINGO-1020-R/M-5,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-r.jpg"
FLAMINGO-1020-R/M-6,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-r.jpg"
FLAMINGO-1020-R/M-7,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-r.jpg"
FLAMINGO-1020-R/M-8,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-r.jpg"
FLAMINGO-1020-R/M-9,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-r.jpg"
FLAMINGO-1020-W/M-10,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-w.jpg"
FLAMINGO-1020-W/M-11,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-w.jpg"
FLAMINGO-1020-W/M-12,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-w.jpg"
FLAMINGO-1020-W/M-5,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-w.jpg"
FLAMINGO-1020-W/M-6,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-w.jpg"
FLAMINGO-1020-W/M-7,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-w.jpg"
FLAMINGO-1020-W/M-8,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-w.jpg"
FLAMINGO-1020-W/M-9,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-w.jpg"
FLAMINGO-1020-B/RYBLCH-10,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-bryblch.jpg"
FLAMINGO-1020-B/RYBLCH-11,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-bryblch.jpg"
FLAMINGO-1020-B/RYBLCH-12,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-bryblch.jpg"
FLAMINGO-1020-B/RYBLCH-5,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-bryblch.jpg"
FLAMINGO-1020-B/RYBLCH-6,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-bryblch.jpg"
FLAMINGO-1020-B/RYBLCH-7,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-bryblch.jpg"
FLAMINGO-1020-B/RYBLCH-8,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-bryblch.jpg"
FLAMINGO-1020-B/RYBLCH-9,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-bryblch.jpg"
FLAMINGO-1020-B/SCH-10,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-bch.jpg"
FLAMINGO-1020-B/SCH-11,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-bch.jpg"
FLAMINGO-1020-B/SCH-12,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-bch.jpg"
FLAMINGO-1020-B/SCH-5,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-bch.jpg"
FLAMINGO-1020-B/SCH-6,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-bch.jpg"
FLAMINGO-1020-B/SCH-7,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-bch.jpg"
FLAMINGO-1020-B/SCH-8,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-bch.jpg"
FLAMINGO-1020-B/SCH-9,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-bch.jpg"
FLAMINGO-1020-ROGLD/M-10,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-rogld.jpg"
FLAMINGO-1020-ROGLD/M-11,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-rogld.jpg"
FLAMINGO-1020-ROGLD/M-12,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-rogld.jpg"
FLAMINGO-1020-ROGLD/M-5,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-rogld.jpg"
FLAMINGO-1020-ROGLD/M-6,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-rogld.jpg"
FLAMINGO-1020-ROGLD/M-7,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-rogld.jpg"
FLAMINGO-1020-ROGLD/M-8,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-rogld.jpg"
FLAMINGO-1020-ROGLD/M-9,"Platforms (Exotic Dancing)",FLAMINGO-1020,0,"Pleaser\flamingo-1020-rogld.jpg"
FLAMINGO-1020-BPU/RCH-5,"Platforms (Exotic Dancing)",FLAMINGO-1020,0
FLAMINGO-1020-BPU/RCH-6,"Platforms (Exotic Dancing)",FLAMINGO-1020,0
FLAMINGO-1020-BPU/RCH-7,"Platforms (Exotic Dancing)",FLAMINGO-1020,0
FLAMINGO-1020-BPU/RCH-8,"Platforms (Exotic Dancing)",FLAMINGO-1020,0
FLAMINGO-1020-BPU/RCH-9,"Platforms (Exotic Dancing)",FLAMINGO-1020,0
FLAMINGO-1020-BPU/RCH-10,"Platforms (Exotic Dancing)",FLAMINGO-1020,0
FLAMINGO-1020-BPU/RCH-11,"Platforms (Exotic Dancing)",FLAMINGO-1020,0
FLAMINGO-1020-BPU/RCH-12,"Platforms (Exotic Dancing)",FLAMINGO-1020,0
FLAMINGO-1020-B/M-13,"Platforms (Exotic Dancing)",FLAMINGO-1020,0
FLAMINGO-1020-B/M-14,"Platforms (Exotic Dancing)",FLAMINGO-1020,0
FLAMINGO-1020-BP/M-13,"Platforms (Exotic Dancing)",FLAMINGO-1020,0
FLAMINGO-1020-BP/M-14,"Platforms (Exotic Dancing)",FLAMINGO-1020,0
FLAMINGO-1020-BVL/M-13,"Platforms (Exotic Dancing)",FLAMINGO-1020,0
FLAMINGO-1020-BVL/M-14,"Platforms (Exotic Dancing)",FLAMINGO-1020,0
FLAMINGO-1020-R/M-13,"Platforms (Exotic Dancing)",FLAMINGO-1020,0
FLAMINGO-1020-R/M-14,"Platforms (Exotic Dancing)",FLAMINGO-1020,0
FLAMINGO-1020-W/M-13,"Platforms (Exotic Dancing)",FLAMINGO-1020,0
FLAMINGO-1020-W/M-14,"Platforms (Exotic Dancing)",FLAMINGO-1020,0
FLAMINGO-1020BP-BPU/BL-PP-10,Boots,FLAMINGO-1020BP,0,"Pleaser\flamingo-1020bp-bpublpp.jpg"
FLAMINGO-1020BP-BPU/BL-PP-11,Boots,FLAMINGO-1020BP,0,"Pleaser\flamingo-1020bp-bpublpp.jpg"
FLAMINGO-1020BP-BPU/BL-PP-12,Boots,FLAMINGO-1020BP,0,"Pleaser\flamingo-1020bp-bpublpp.jpg"
FLAMINGO-1020BP-BPU/BL-PP-5,Boots,FLAMINGO-1020BP,0,"Pleaser\flamingo-1020bp-bpublpp.jpg"
FLAMINGO-1020BP-BPU/BL-PP-6,Boots,FLAMINGO-1020BP,0,"Pleaser\flamingo-1020bp-bpublpp.jpg"
FLAMINGO-1020BP-BPU/BL-PP-7,Boots,FLAMINGO-1020BP,0,"Pleaser\flamingo-1020bp-bpublpp.jpg"
FLAMINGO-1020BP-BPU/BL-PP-8,Boots,FLAMINGO-1020BP,0,"Pleaser\flamingo-1020bp-bpublpp.jpg"
FLAMINGO-1020BP-BPU/BL-PP-9,Boots,FLAMINGO-1020BP,0,"Pleaser\flamingo-1020bp-bpublpp.jpg"
FLAMINGO-1020CAMO-GRN/DOL-10,Boots,FLAMINGO-1020CAMO,0,"Pleaser\flamingo-1020camo-grndol.jpg"
FLAMINGO-1020CAMO-GRN/DOL-11,Boots,FLAMINGO-1020CAMO,0,"Pleaser\flamingo-1020camo-grndol.jpg"
FLAMINGO-1020CAMO-GRN/DOL-12,Boots,FLAMINGO-1020CAMO,0,"Pleaser\flamingo-1020camo-grndol.jpg"
FLAMINGO-1020CAMO-GRN/DOL-5,Boots,FLAMINGO-1020CAMO,0,"Pleaser\flamingo-1020camo-grndol.jpg"
FLAMINGO-1020CAMO-GRN/DOL-6,Boots,FLAMINGO-1020CAMO,0,"Pleaser\flamingo-1020camo-grndol.jpg"
FLAMINGO-1020CAMO-GRN/DOL-7,Boots,FLAMINGO-1020CAMO,0,"Pleaser\flamingo-1020camo-grndol.jpg"
FLAMINGO-1020CAMO-GRN/DOL-8,Boots,FLAMINGO-1020CAMO,0,"Pleaser\flamingo-1020camo-grndol.jpg"
FLAMINGO-1020CAMO-GRN/DOL-9,Boots,FLAMINGO-1020CAMO,0,"Pleaser\flamingo-1020camo-grndol.jpg"
FLAMINGO-1020DP-W-BFA/M-10,Boots,FLAMINGO-1020DP,0,"Pleaser\flamingo-1020dp-wbfa.jpg"
FLAMINGO-1020DP-W-BFA/M-11,Boots,FLAMINGO-1020DP,0,"Pleaser\flamingo-1020dp-wbfa.jpg"
FLAMINGO-1020DP-W-BFA/M-12,Boots,FLAMINGO-1020DP,0,"Pleaser\flamingo-1020dp-wbfa.jpg"
FLAMINGO-1020DP-W-BFA/M-5,Boots,FLAMINGO-1020DP,0,"Pleaser\flamingo-1020dp-wbfa.jpg"
FLAMINGO-1020DP-W-BFA/M-6,Boots,FLAMINGO-1020DP,0,"Pleaser\flamingo-1020dp-wbfa.jpg"
FLAMINGO-1020DP-W-BFA/M-7,Boots,FLAMINGO-1020DP,0,"Pleaser\flamingo-1020dp-wbfa.jpg"
FLAMINGO-1020DP-W-BFA/M-8,Boots,FLAMINGO-1020DP,0,"Pleaser\flamingo-1020dp-wbfa.jpg"
FLAMINGO-1020DP-W-BFA/M-9,Boots,FLAMINGO-1020DP,0,"Pleaser\flamingo-1020dp-wbfa.jpg"
FLAMINGO-1020FH-B/M-10,Boots,FLAMINGO-1020FH,0,"Pleaser\flamingo-1020fh-b.jpg"
FLAMINGO-1020FH-B/M-11,Boots,FLAMINGO-1020FH,0,"Pleaser\flamingo-1020fh-b.jpg"
FLAMINGO-1020FH-B/M-12,Boots,FLAMINGO-1020FH,0,"Pleaser\flamingo-1020fh-b.jpg"
FLAMINGO-1020FH-B/M-5,Boots,FLAMINGO-1020FH,0,"Pleaser\flamingo-1020fh-b.jpg"
FLAMINGO-1020FH-B/M-6,Boots,FLAMINGO-1020FH,0,"Pleaser\flamingo-1020fh-b.jpg"
FLAMINGO-1020FH-B/M-7,Boots,FLAMINGO-1020FH,0,"Pleaser\flamingo-1020fh-b.jpg"
FLAMINGO-1020FH-B/M-8,Boots,FLAMINGO-1020FH,0,"Pleaser\flamingo-1020fh-b.jpg"
FLAMINGO-1020FH-B/M-9,Boots,FLAMINGO-1020FH,0,"Pleaser\flamingo-1020fh-b.jpg"
FLAMINGO-1020FS-BEFS/M-10,"Platforms (Exotic Dancing)",FLAMINGO-1020FS,0,"Pleaser\flamingo-1020fs-befs.jpg"
FLAMINGO-1020FS-BEFS/M-11,"Platforms (Exotic Dancing)",FLAMINGO-1020FS,0,"Pleaser\flamingo-1020fs-befs.jpg"
FLAMINGO-1020FS-BEFS/M-12,"Platforms (Exotic Dancing)",FLAMINGO-1020FS,0,"Pleaser\flamingo-1020fs-befs.jpg"
FLAMINGO-1020FS-BEFS/M-5,"Platforms (Exotic Dancing)",FLAMINGO-1020FS,0,"Pleaser\flamingo-1020fs-befs.jpg"
FLAMINGO-1020FS-BEFS/M-6,"Platforms (Exotic Dancing)",FLAMINGO-1020FS,0,"Pleaser\flamingo-1020fs-befs.jpg"
FLAMINGO-1020FS-BEFS/M-7,"Platforms (Exotic Dancing)",FLAMINGO-1020FS,0,"Pleaser\flamingo-1020fs-befs.jpg"
FLAMINGO-1020FS-BEFS/M-8,"Platforms (Exotic Dancing)",FLAMINGO-1020FS,0,"Pleaser\flamingo-1020fs-befs.jpg"
FLAMINGO-1020FS-BEFS/M-9,"Platforms (Exotic Dancing)",FLAMINGO-1020FS,0,"Pleaser\flamingo-1020fs-befs.jpg"
FLAMINGO-1020FS-BFS/M-10,"Platforms (Exotic Dancing)",FLAMINGO-1020FS,0,"Pleaser\flamingo-1020fs-bfs.jpg"
FLAMINGO-1020FS-BFS/M-11,"Platforms (Exotic Dancing)",FLAMINGO-1020FS,0,"Pleaser\flamingo-1020fs-bfs.jpg"
FLAMINGO-1020FS-BFS/M-12,"Platforms (Exotic Dancing)",FLAMINGO-1020FS,0,"Pleaser\flamingo-1020fs-bfs.jpg"
FLAMINGO-1020FS-BFS/M-5,"Platforms (Exotic Dancing)",FLAMINGO-1020FS,0,"Pleaser\flamingo-1020fs-bfs.jpg"
FLAMINGO-1020FS-BFS/M-6,"Platforms (Exotic Dancing)",FLAMINGO-1020FS,0,"Pleaser\flamingo-1020fs-bfs.jpg"
FLAMINGO-1020FS-BFS/M-7,"Platforms (Exotic Dancing)",FLAMINGO-1020FS,0,"Pleaser\flamingo-1020fs-bfs.jpg"
FLAMINGO-1020FS-BFS/M-8,"Platforms (Exotic Dancing)",FLAMINGO-1020FS,0,"Pleaser\flamingo-1020fs-bfs.jpg"
